Sample,Ground Truth,Prediction,WER
563,thank you,thank you,0.0
1880,praha radar good morning lufthansa six,praha radar good morning lufthansa six,0.0
963,roger lufthansa nine juliett charlie contact ruzyne tower one one eight decimal one good bye,roger lufthansa nine juliett charlie contact ruzyne tower one one eight decimal one good bye,0.0
566,csa eight echo charlie contact ruzyne radar one one nine zero,csa eight echo charlie contact ruzyne radar one one nine zero,0.0
1874,lufthansa nine victor v descend flight level two nine zero nine victor v descending two nine zero,lufthansa nine victor v descend flight level two nine zero nine victor v descending two nine zero,0.0
1135,praha radar on one three,praha radar on one three,0.0
1902,air france one three two right heading,air france one three two right heading,0.0
551,mike juliett foxtrot eight delta hello radar contact,mike juliett foxtrot eight delta hello radar contact,0.0
1871,sky travel six seven zero stand,sky travel six seven zero stand,0.0
550,when ready descend flight level two nine zero csa eight zero five,when ready descend flight level two nine zero csa eight zero five,0.0
531,austrian seven one one zulu turn left heading three one zero,austrian seven one one zulu turn left heading three one zero,0.0
1930,swiss four six one foxtrot runway three one cleared for takeoff wind two zero zero degrees four knots good bye,swiss four six one foxtrot runway three one cleared for takeoff wind two zero zero degrees four knots good bye,0.0
532,descend flight level one zero zero information mike on board no speed limit and vectoring runway ils one three csa nine zero,descend flight level one zero zero information mike on board no speed limit and vectoring runway ils one three csa nine zero,0.0
1127,lufthansa six kilo yankee praha radar contact,lufthansa six kilo yankee praha radar contact,0.0
535,correct level two five zero to reach level by kolad,correct level two five zero to reach level by kolad,0.0
1926,csa three seven alfa line up runway three one,csa three seven alfa line up runway three one,0.0
1924,lufthansa seven two three contact praha one three five decimal one three five,lufthansa seven two three contact praha one three five decimal one three five,0.0
1128,quality eight two five bravo praha good morning radar cont,quality eight two five bravo praha good morning radar cont,0.0
539,point runway one three via zulu bravo and delta,point runway one three via zulu bravo and delta,0.0
543,csa nine seven,csa nine seven,0.0
545,six seven two zero,six seven two zero,0.0
1129,csa seven three zero ruzyne tower,csa seven three zero ruzyne tower,0.0
1915,three three three nine zero austrian one seven five juliett,three three three nine zero austrian one seven five juliett,0.0
1914,climbing three one zero austrian seven one,climbing three one zero austrian seven one,0.0
547,wizz air four foxtrot bravo descend flight level two nine zero,wizz air four foxtrot bravo descend flight level two nine zero,0.0
1912,lufthansa nine kilo yankee turn right heading one zero zero,lufthansa nine kilo yankee turn right heading one zero zero,0.0
1911,csa four zero six contact praha radar one two seven decimal eight two five,csa four zero six contact praha radar one two seven decimal eight two five,0.0
1910,praha radar good day lufthansa seven seven yankee passing flight level three zero three climbing three one zero inbound vemut,praha radar good day lufthansa seven seven yankee passing flight level three zero three climbing three one zero inbound vemut,0.0
548,one nine,one nine,0.0
1872,csa seven six five reduce speed one six zero knots till four miles final contact ruzyne tower one one eight decimal one,csa seven six five reduce speed one six zero knots till four miles final contact ruzyne tower one one eight decimal one,0.0
567,hotel yankee hotel wind zero four zero degrees one one knots runway one zero cleared to land,hotel yankee hotel wind zero four zero degrees one one knots runway one zero cleared to land,0.0
1814,cleared for visual approach three two delta alfa uniform,cleared for visual approach three two delta alfa uniform,0.0
956,csa five bravo b proceed direct to venox,csa five bravo b proceed direct to venox,0.0
1839,five degrees left for vectoring ils one,five degrees left for vectoring ils one,0.0
1838,austrian three three one praha hello radar contact climb to flight level three two zero,austrian three three one praha hello radar contact climb to flight level three two zero,0.0
1836,one two five decimal ni,one two five decimal ni,0.0
580,qality nine one romeo,qality nine one romeo,0.0
1139,aerosvit two zero nine proceed direct to kenok then intercept localizer runway three one,aerosvit two zero nine proceed direct to kenok then intercept localizer runway three one,0.0
1829,wizz air,wizz air,0.0
1828,klm one three five zero,klm one three five zero,0.0
1827,direct oscar kilo golf victor delta xray,direct oscar kilo golf victor delta xray,0.0
1826,ruzyne tower csa five alfa juliett ready,ruzyne tower csa five alfa juliett ready,0.0
583,oscar kilo sierra climb flight level seven zero,oscar kilo sierra climb flight level seven zero,0.0
584,reducing speed two zero zero austrian seven zero seven papa,reducing speed two zero zero austrian seven zero seven papa,0.0
1823,descend flight level one zero zero csa seven bravo juliett,descend flight level one zero zero csa seven bravo juliett,0.0
585,csa two mike delta climb to flight level one zero zero and turn right with right turn resume own navigation to cerno,csa two mike delta climb to flight level one zero zero and turn right with right turn resume own navigation to cerno,0.0
1821,thank you sir reducing,thank you sir reducing,0.0
586,shamrock six four four reduce speed two two zero,shamrock six four four reduce speed two two zero,0.0
587,praha good evening lufthansa,praha good evening lufthansa,0.0
588,lufthansa six hundred contact bratislava one three four decimal four seven five good bye,lufthansa six hundred contact bratislava one three four decimal four seven five good bye,0.0
