Sample,Ground Truth,Prediction,WER
1444,takeoff runway one three easy five four nine eight good night,takeoff runway one three see you five four nine eight good night,18.18
1074,csa eight zero three runway one three clear to land wind three six zero degrees seven knots,six zero three runway one three cleared to land wind three six zero degrees seven knots,17.65
206,austrian seven one two zulu contact praha radar one two seven decimal eight two five good bye,austrian seven one two zero contact praha radar one two seven decimal eight two five goodbye,17.65
1645,praha radar good day lufthansa four uniform alfa level two eight two climbing level three one zero,good day lufthansa four uniform alpha level two eight two climbing level three one zero,17.65
395,lufthansa seven one four hello radar contact confirm you request three two zero correction three three zero,lufthansa seven one four hello ada contact confirm your request three two zero provision three three zero,17.65
2853,austrian seven zero three established ils three one our maximum speed now two three zero knots roger,russian seven zero three established lima sierra three one our maximum speed now two three zero knots roger,17.65
1551,skytavel one one zero two roger line up runway three one cleared for takeoff wind is calm,sky travel one one zero two roger line up runway three one clear for takeoff wind is calm,17.65
2609,easy five four nine eight contact praha radar one two zero decimal two seven five good bye,hes a five four nine rate contact praha radar one two zero decimal two seven five good bye,17.65
1506,csa four nine two runway three one cleared for takeoff wind one eight zero degrees three knots,csc four nine two runway three one cleared for takeoff wind one eight zero degrees three knots acceleration zero,17.65
1350,csa nine two seven runway one three clear to land wind three five zero degrees seven knots,csr nine two seven runway one three cleared to land in three five zero degrees seven knots,17.65
2829,lufthansa six one three when ready descend to flight level three zero zero reach level by rapet,lufthansa six one three when ready descend fly level three zero zero reach level by rapid,17.65
69,smart wings one zero seven papa descend to altitude four thousand feet qnh one zero two three cleared for approach runway three one,smart links one zero seven papa descent to orbit four thousand feet qnh one zero two three cleared for the approach runway three one,17.39
1023,csa six two two line up runway three one and wait you will be number two for departure number one atr romeo interesction,csa six two two line up runway three one in two eight you will be number two for departure number one atr romeo intersection,17.39
1787,lufthansa two november mike expect flight level three zero zero at rapet so if you like you may stop climb at three hundred,ganja two november mike expect flight level three zero zero at raffd so if you like you may stop climb at three zero zero,17.39
2543,lufthansa nine whiskey tango hello radar radar contact climb flight level one six zero and continue runway heading for radar departure no speed,one one nine viskitenko hello radar radar contact climb flight level one six zero and continue runway heading for radar departure no speed,17.39
2385,are you aware that you are now inside the ctr of berne,are you aware that you are now inside the city of bern,16.67
25,sky travel one zero one zero climb to flight level nine zero,sky double one zero one zero climb to flight level niner zero,16.67
